ob_end_time, id_type, id, ob_hour_count, version_num, met_domain_name, src_id, rec_st_ind, max_air_temp, min_air_temp, min_grss_temp, min_conc_temp, max_air_temp_q, min_air_temp_q, min_grss_temp_q, min_conc_temp_q, meto_stmp_time, midas_stmp_etime, max_air_temp_j, min_air_temp_j, min_grss_temp_j, min_conc_temp_j
2016-01-09 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 3.5, -.3, , , 1, 1, , , 2016-01-09 20:54, 0, , , ,
2016-01-09 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 6.4, .2, , , 1, 1, , , 2016-01-09 20:55, 0, , , ,
2016-01-10 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 5.1, -3.8, -4, -2.4, 1, 1, 1, 1, 2016-01-11 16:42, 0, , , ,
2016-01-10 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 7.1, 2.2, .2, .4, 1, 1, 1, 1, 2016-01-10 08:55, 0, , , ,
2016-01-10 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 7.5, 5.1, 0, .5, 1, 1, 1, 1, 2016-01-10 08:56, 0, , , ,
2016-01-10 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 7.2, 2.7, , , 1, 1, , , 2016-01-10 20:54, 0, , , ,
2016-01-10 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 7.6, 1.2, , , 1, 1, , , 2016-01-10 20:56, 0, , , ,
2016-01-11 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 5, -1.3, -6.3, -4.1, 1, 1, 1, 1, 2016-01-11 16:44, 0, , , ,
2016-01-11 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 3.6, .3, -1.8, -1.4, 1, 1, 1, 1, 2016-01-11 08:57, 0, , , ,
2016-01-11 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 4.2, .2, -3.2, -2.2, 1, 1, 1, 1, 2016-01-11 09:03, 0, , , ,
2016-01-11 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 5.4, 1.5, , , 1, 1, , , 2016-01-11 20:55, 0, , , ,
2016-01-11 21:00, DCNN, 1079, 12, 0, NCM, 137, 1012, 5.9, 1.4, , , 1, 151, , , 2016-01-11 20:59, 0, , , ,
2016-01-11 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 5.9, 1.3, , , 1, 1501, , , 2016-01-11 20:59, 0, , , ,
2016-01-12 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 4.4, .1, -2.9, 1.8, 1, 1, 1, 1, 2016-01-14 22:49, 0, , , ,
2016-01-12 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 6.1, -.1, -2.8, -1.4, 1, 1, 1, 1, 2016-01-12 08:54, 0, , , ,
2016-01-12 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 6.4, .4, -2.5, -1.6, 1, 1, 1, 1, 2016-01-12 09:06, 0, , , ,
2016-01-12 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 6.1, 2.7, , , 1, 1, , , 2016-01-12 20:54, 0, , , ,
2016-01-12 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 6.3, 3.4, , , 1, 1, , , 2016-01-12 20:55, 0, , , ,
2016-01-13 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 5, -.5, -6, -3.7, 1, 1, 1, 1, 2016-01-14 22:52, 0, , , ,
2016-01-13 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 3.1, 1.2, -.6, -.8, 1, 1, 1, 1, 2016-01-13 08:54, 0, , , ,
2016-01-13 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 4.3, 0, -1.7, -1.8, 1, 1, 1, 1, 2016-01-13 09:06, 0, , , ,
2016-01-13 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 3.3, -2.3, , , 1, 1, , , 2016-01-13 20:55, 0, , , ,
2016-01-13 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 2.9, -2.9, , , 1, 1, , , 2016-01-13 20:56, 0, , , ,
2016-01-14 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 3, -3.5, -9.6, -7.7, 1, 1, 1, 1, 2016-01-14 22:55, 0, , , ,
2016-01-14 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, -.9, -3.3, -7.1, -4.6, 1, 1, 1, 1, 2016-01-14 08:54, 0, , , ,
2016-01-14 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 1, -3.5, -6.6, -4.8, 1, 1, 1, 1, 2016-01-14 09:01, 0, , , ,
2016-01-14 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 2.3, -1.5, , , 1, 1, , , 2016-01-14 20:55, 0, , , ,
2016-01-14 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 2.4, -2.1, , , 1, 1, , , 2016-01-14 20:55, 0, , , ,
2016-01-15 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 2.7, -.4, -4.1, -3.7, 1, 1, 1, 1, 2016-01-17 18:13, 0, , , ,
2016-01-15 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 1.4, -.5, -2.2, -2.3, 1, 1, 1, 1, 2016-01-15 08:56, 0, , , ,
2016-01-15 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 2.6, -.9, -2.7, -2.4, 1, 1, 1, 1, 2016-01-15 08:57, 0, , , ,
2016-01-15 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.6, 1.2, , , 1, 1, , , 2016-01-15 20:54, 0, , , ,
2016-01-15 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 5.2, 1.8, , , 1, 1, , , 2016-01-15 20:57, 0, , , ,
2016-01-16 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 2.7, -4.1, -8.8, -5.3, 1, 1, 1, 1, 2016-01-17 18:18, 0, , , ,
2016-01-16 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 2.5, -3.1, -6.5, -4.4, 1, 1, 1, 1, 2016-01-16 08:54, 0, , , ,
2016-01-16 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 3.9, -2.3, -5.4, -4, 1, 1, 1, 1, 2016-01-16 09:01, 0, , , ,
2016-01-16 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, .7, -5.5, , , 1, 1, , , 2016-01-16 20:55, 0, , , ,
2016-01-16 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 1, -4.4, , , 1, 1, , , 2016-01-16 20:55, 0, , , ,
2016-01-17 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 1.5, -4.5, -10, -6.3, 1, 1, 1, 1, 2016-01-17 18:23, 0, , , ,
2016-01-17 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, -3.7, -8, -11.7, -7.9, 1, 1, 1, 1, 2016-01-17 08:54, 0, , , ,
2016-01-17 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, -1.4, -6, -10.6, -8.2, 1, 1, 1, 1, 2016-01-17 09:08, 0, , , ,
2016-01-17 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 2.5, -7.7, , , 1, 1, , , 2016-01-18 08:56, , , , ,
2016-01-17 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 3.6, -2.6, , , 1, 1, , , 2016-01-17 20:55, 0, , , ,
2016-01-18 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, .8, -3.6, -7.7, -4.9, 1, 1, 1, 1, 2016-01-19 22:50, 0, , , ,
2016-01-18 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, -.3, -3.4, , , 1, 1, , , 2016-01-18 08:56, 0, , , ,
2016-01-18 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, -.9, -3.2, -5.4, -3.2, 1, 1, 1, 1, 2016-01-18 08:58, 0, , , ,
2016-01-18 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 2, -1.7, , , 1, 1, , , 2016-01-18 20:56, 0, , , ,
2016-01-18 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 1.7, -1.1, , , 1, 1, , , 2016-01-18 20:58, 0, , , ,
2016-01-19 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 1.6, -6.2, -11.2, -7.5, 1, 1, 1, 1, 2016-01-19 22:53, 0, , , ,
2016-01-19 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, .8, -3.5, -5.5, -3.4, 1, 1, 1, 1, 2016-01-19 08:54, 0, , , ,
2016-01-19 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, .8, -1, -4.3, -3.3, 1, 1, 1, 1, 2016-01-19 08:59, 0, , , ,
2016-01-19 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 2, -3.1, , , 1, 1, , , 2016-01-19 20:54, 0, , , ,
2016-01-19 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 1.6, -1.4, , , 1, 1, , , 2016-01-19 20:58, 0, , , ,
2016-01-20 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, .2, -5.9, -10.1, -6.3, 1, 1, 1, 1, 2016-01-23 21:45, 0, , , ,
2016-01-20 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, .2, -1.9, -6.4, -4.2, 1, 1, 1, 1, 2016-01-20 08:55, 0, , , ,
2016-01-20 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, .3, -1.7, -3.7, -2.7, 1, 1, 1, 1, 2016-01-20 08:59, 0, , , ,
2016-01-20 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 3.3, -.8, , , 1, 1, , , 2016-01-20 20:53, 0, , , ,
2016-01-20 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 3.3, -.7, , , 1, 1, , , 2016-01-20 20:56, 0, , , ,
2016-01-21 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 5.2, -.9, -6.1, -6.4, 1, 1, 1, 1, 2016-01-23 21:49, 0, , , ,
2016-01-21 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 3, -1, -5.6, -3.9, 1, 1, 1, 1, 2016-01-21 08:54, 0, , , ,
2016-01-21 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 2.8, -1.4, -5.1, -2.9, 1, 1, 1, 1, 2016-01-21 09:01, 0, , , ,
2016-01-21 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.7, 1, , , 1, 1, , , 2016-01-21 20:54, 0, , , ,
2016-01-21 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 5.2, 2.4, , , 1, 1, , , 2016-01-21 20:56, 0, , , ,
2016-01-22 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 9.2, 2.7, -.4, -.1, 1, 1, 1, 1, 2016-01-23 21:54, 0, , , ,
2016-01-22 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 10, .8, -.6, -.7, 1, 1, 1, 1, 2016-01-22 08:54, 0, , , ,
2016-01-22 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 9.7, 3.5, .7, .2, 1, 1, 1, 1, 2016-01-22 08:56, 0, , , ,
2016-01-22 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 11, 7, , , 1, 1, , , 2016-01-22 20:53, 0, , , ,
2016-01-22 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 11.5, 6.5, , , 1, 1, , , 2016-01-22 20:55, 0, , , ,
2016-01-23 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 10.5, 6.4, .7, 1.9, 1, 1, 1, 1, 2016-01-25 23:02, 0, , , ,
2016-01-23 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 8.4, 6.4, 4.4, 2.6, 1, 1, 1, 151, 2016-01-23 08:53, 0, , , ,
2016-01-23 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 8, 6.1, 3.2, 3, 1, 1, 1, 1, 2016-01-23 08:58, 0, , , ,
2016-01-23 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 11.4, 6.7, , , 1, 1, , , 2016-01-23 20:54, 0, , , ,
2016-01-23 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 11.1, 5.5, , , 1, 1, , , 2016-01-23 20:56, 0, , , ,
2016-01-24 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 11.9, 4.6, -1.3, 1.2, 1, 1, 1, 1, 2016-01-25 23:06, 0, , , ,
2016-01-24 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 11.9, 5.2, 1.5, 2.3, 1, 1, 1, 1, 2016-01-24 08:54, 0, , , ,
2016-01-24 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 11.1, 5.7, 3, 2.8, 1, 1, 1, 1, 2016-01-24 08:58, 0, , , ,
2016-01-24 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 15.4, 11.5, , , 1, 1, , , 2016-01-24 20:53, 0, , , ,
2016-01-24 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 15.2, 9.2, , , 1, 1, , , 2016-01-24 20:54, 0, , , ,
2016-01-25 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 15, 11.4, 6.7, 8.2, 1, 1, 1, 1, 2016-01-25 23:09, 0, , , ,
2016-01-25 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 15.1, 13.2, 11.7, 9.8, 1, 1, 1, 151, 2016-01-25 08:54, 0, , , ,
2016-01-25 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 15.2, 12.3, 9.1, 8.9, 1, 1, 1, 1, 2016-01-25 08:57, 0, , , ,
2016-01-25 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 15.3, 4.4, , , 1, 1, , , 2016-01-25 20:54, 0, , , ,
2016-01-25 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 15.6, 3.8, , , 1, 1, , , 2016-01-25 20:58, 0, , , ,
2016-01-26 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 14.5, 3.7, -1, .6, 1, 1, 1, 1, 2016-01-28 22:46, 0, , , ,
2016-01-26 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 8.9, 4.5, 1.5, 1.6, 1, 1, 1, 1, 2016-01-26 08:56, 0, , , ,
2016-01-26 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 8.8, 2.9, -1.1, -.4, 1, 1, 1, 1, 2016-01-26 08:57, 0, , , ,
2016-01-26 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 14.3, 8.1, , , 1, 1, , , 2016-01-26 20:56, 0, , , ,
2016-01-26 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 14.1, 7.6, , , 1, 1, , , 2016-01-26 20:55, 0, , , ,
2016-01-27 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 12.7, 2.7, -1.2, .5, 1, 1, 1, 1, 2016-01-28 22:52, 0, , , ,
2016-01-27 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 8.2, 2.9, -.1, 1.9, 1, 1, 1, 1, 2016-01-27 08:55, 0, , , ,
2016-01-27 09:00, DCNN, 1079, 12, 0, NCM, 137, 1012, 7.5, 1.9, 0, 1.4, 151, 1, 1, 1, 2016-01-27 08:57, 0, , , ,
2016-01-27 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 7.6, 1.9, 0, 1.4, 1501, 1, 1, 1, 2016-01-27 08:57, 0, , , ,
2016-01-27 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.7, 1.6, , , 1, 1, , , 2016-01-27 20:54, 0, , , ,
2016-01-27 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 5, 1.5, , , 1, 1, , , 2016-01-27 20:56, 0, , , ,
2016-01-28 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 4.6, -.2, -4, -2, 1, 1, 1, 1, 2016-01-28 22:56, 0, , , ,
2016-01-28 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.9, .9, -.9, -1.3, 1, 1, 1, 1, 2016-01-28 08:55, 0, , , ,
2016-01-28 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 3.5, .3, -2.3, -2.2, 1, 1, 1, 1, 2016-01-28 08:57, 0, , , ,
2016-01-28 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 8.2, 4.5, , , 1, 1, , , 2016-01-28 20:55, 0, , , ,
2016-01-28 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 7.9, 3.3, , , 1, 1, , , 2016-01-28 20:56, 0, , , ,
2016-01-29 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 10.4, 3.4, .5, -2, 1, 1, 1, 151, 2016-01-29 23:00, 0, , , ,
2016-01-29 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 11.1, 5.2, 4.2, 3.5, 1, 1, 1, 1, 2016-01-29 08:53, 0, , , ,
2016-01-29 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 10.6, 5.4, 2.9, 3.2, 1, 1, 1, 1, 2016-01-29 09:01, 0, , , ,
2016-01-29 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 6.5, 2.2, , , 1, 1, , , 2016-01-29 20:54, 0, , , ,
2016-01-29 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 6.5, 2.2, , , 1, 1, , , 2016-01-29 20:56, 0, , , ,
2016-01-30 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 3.9, -.2, -1.5, -.6, 1, 1, 1, 1, 2016-01-30 09:03, 0, , , ,
2016-01-30 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 3.9, -.4, -3.6, -2, 1, 1, 1, 1, 2016-01-30 09:00, 0, , , ,
2016-01-30 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 3.8, .7, , , 1, 1, , , 2016-01-30 20:54, 0, , , ,
2016-01-30 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 3.9, .8, , , 1, 1, , , 2016-01-30 21:08, 0, , , ,
2016-01-31 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 2.9, .4, -.6, -.6, 1, 1, 1, 1, 2016-01-31 08:54, 0, , , ,
2016-01-31 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 2.6, .4, -.6, -.7, 1, 1, 1, 1, 2016-01-31 09:00, 0, , , ,
2016-01-31 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 3.4, .5, , , 1, 1, , , 2016-01-31 20:53, 0, , , ,
2016-01-31 21:00, DCNN, 1079, 12, 0, NCM, 137, 1012, 3.3, .8, , , 1, 151, , , 2016-01-31 20:56, 0, , , ,
2016-01-31 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 3.3, .7, , , 1, 1501, , , 2016-01-31 20:56, 0, , , ,
2016-02-01 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 9.8, -.2, -1.4, -.9, 1, 1, 1, 1, 2016-02-02 20:41, 0, , , ,
2016-02-01 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 10.5, 1.7, -.9, .4, 1, 1, 1, 1, 2016-02-01 08:54, 0, , , ,
2016-02-01 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 10.1, 1.6, -.6, .2, 1, 1, 1, 1, 2016-02-01 08:59, 0, , , ,
2016-02-01 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 9.9, 3.8, , , 1, 1, , , 2016-02-01 20:55, 0, , , ,
2016-02-01 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 9.5, 3.6, , , 1, 1, , , 2016-02-01 20:59, 0, , , ,
