ob_end_time, id_type, id, ob_hour_count, version_num, met_domain_name, src_id, rec_st_ind, max_air_temp, min_air_temp, min_grss_temp, min_conc_temp, max_air_temp_q, min_air_temp_q, min_grss_temp_q, min_conc_temp_q, meto_stmp_time, midas_stmp_etime, max_air_temp_j, min_air_temp_j, min_grss_temp_j, min_conc_temp_j
2012-01-01 09:00, DCNN, 1009, 24, 1, DLY3208, 23944, 1011, 11.7, 4.4, .4, .1, 1, 1, 1, 1, 2012-01-24 11:25, 0, , , ,
2012-01-01 09:00, DCNN, 1009, 24, 1, DLY3208, 23944, 1011, 11.7, 4.4, .4, .1, 6, 6, 6, 6, 2012-01-24 11:25, 0, , , ,
2012-01-01 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 11.7, 5, -1.1, .4, 1, 1, 1, 1, 2012-01-01 15:57, 0, , , ,
2012-01-01 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 11.7, 5, -1.1, .4, 6, 6, 6, 6, 2012-01-01 15:57, 0, , , ,
2012-01-01 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 8.8, 4.5, -.3, 1.2, 1, 1, 1, 1, 2012-01-01 09:05, 0, , , ,
2012-01-01 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 8.8, 4.5, -.3, 1.2, 6, 6, 6, 6, 2012-01-01 09:05, 0, , , ,
2012-01-01 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 8.3, 3.5, -.9, .3, 1, 1, 1, 1, 2012-01-01 08:56, 0, , , ,
2012-01-01 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 8.3, 3.5, -.9, .3, 6, 6, 6, 6, 2012-01-01 08:56, 0, , , ,
2012-01-01 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 7, 3, , , 1, 1, , , 2012-01-01 21:05, 0, , , ,
2012-01-01 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 7, 3, , , 6, 6, , , 2012-01-01 21:05, 0, , , ,
2012-01-01 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 7, 2.5, , , 1, 1, , , 2012-01-01 20:54, 0, , , ,
2012-01-01 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 7, 2.5, , , 6, 6, , , 2012-01-01 20:54, 0, , , ,
2012-01-02 09:00, DCNN, 1009, 24, 1, DLY3208, 23944, 1011, 7.5, .1, -1.5, -1.7, 1, 1, 1, 1, 2012-02-23 11:25, 0, , , ,
2012-01-02 09:00, DCNN, 1009, 24, 1, DLY3208, 23944, 1011, 7.5, .1, -1.5, -1.7, 6, 6, 6, 6, 2012-02-23 11:25, 0, , , ,
2012-01-02 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 7.2, .7, -1.6, -1, 1, 1, 1, 1, 2012-01-02 18:54, 0, , , ,
2012-01-02 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 7.2, .7, -1.6, -1, 6, 6, 6, 6, 2012-01-02 18:54, 0, , , ,
2012-01-02 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 3.6, .5, -.7, -.7, 1, 1, 1, 1, 2012-01-02 09:04, 0, , , ,
2012-01-02 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 3.6, .5, -.7, -.7, 6, 6, 6, 6, 2012-01-02 09:04, 0, , , ,
2012-01-02 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 3.2, .6, -3.3, -1.8, 1, 1, 1, 1, 2012-01-02 08:58, 0, , , ,
2012-01-02 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 3.2, .6, -3.3, -1.8, 6, 6, 6, 6, 2012-01-02 08:58, 0, , , ,
2012-01-02 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 3.7, .5, , , 1, 1, , , 2012-01-02 21:04, 0, , , ,
2012-01-02 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 3.7, .5, , , 6, 6, , , 2012-01-02 21:04, 0, , , ,
2012-01-02 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 3.6, .5, , , 1, 1, , , 2012-01-02 20:54, 0, , , ,
2012-01-02 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 3.6, .5, , , 6, 6, , , 2012-01-02 20:54, 0, , , ,
2012-01-03 09:00, DCNN, 1009, 24, 1, DLY3208, 23944, 1011, 4.4, 1.2, -.8, -.7, 1, 1, 1, 1, 2012-02-23 11:25, 0, , , ,
2012-01-03 09:00, DCNN, 1009, 24, 1, DLY3208, 23944, 1011, 4.4, 1.2, -.8, -.7, 6, 6, 6, 6, 2012-02-23 11:25, 0, , , ,
2012-01-03 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 4.5, 1.4, -1.1, -.3, 1, 1, 1, 1, 2012-01-03 18:47, 0, , , ,
2012-01-03 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 4.5, 1.4, -1.1, -.3, 6, 6, 6, 6, 2012-01-03 18:47, 0, , , ,
2012-01-03 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.7, 2.3, 0, -.3, 1, 1, 1, 1, 2012-01-03 09:05, 0, , , ,
2012-01-03 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.7, 2.3, 0, -.3, 6, 6, 6, 6, 2012-01-03 09:05, 0, , , ,
2012-01-03 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 5, 2.6, -.5, 0, 1, 1, 1, 1, 2012-01-03 08:58, 0, , , ,
2012-01-03 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 5, 2.6, -.5, 0, 6, 6, 6, 6, 2012-01-03 08:58, 0, , , ,
2012-01-03 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 5.1, 3.1, , , 1, 1, , , 2012-01-03 21:07, 0, , , ,
2012-01-03 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 5.1, 3.1, , , 6, 6, , , 2012-01-03 21:07, 0, , , ,
2012-01-03 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 5.2, 3.5, , , 1, 1, , , 2012-01-03 20:55, 0, , , ,
2012-01-03 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 5.2, 3.5, , , 6, 6, , , 2012-01-03 20:55, 0, , , ,
2012-01-04 09:00, DCNN, 1009, 24, 1, DLY3208, 23944, 1011, 4.9, 1.6, -.5, -.4, 1, 1, 1, 1, 2012-02-23 11:25, 0, , , ,
2012-01-04 09:00, DCNN, 1009, 24, 1, DLY3208, 23944, 1011, 4.9, 1.6, -.5, -.4, 6, 6, 6, 6, 2012-02-23 11:25, 0, , , ,
2012-01-04 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 4.5, 1.4, -1.3, -.7, 1, 1, 1, 1, 2012-01-04 19:46, 0, , , ,
2012-01-04 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 4.5, 1.4, -1.3, -.7, 6, 6, 6, 6, 2012-01-04 19:46, 0, , , ,
2012-01-04 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.7, 2.2, .2, .7, 1, 1, 1, 1, 2012-01-04 09:06, 0, , , ,
2012-01-04 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.7, 2.2, .2, .7, 6, 6, 6, 6, 2012-01-04 09:06, 0, , , ,
2012-01-04 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 4.9, 1.9, -.1, .4, 1, 1, 1, 1, 2012-01-04 09:06, 0, , , ,
2012-01-04 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 4.9, 1.9, -.1, .4, 6, 6, 6, 6, 2012-01-04 09:06, 0, , , ,
2012-01-04 21:00, DCNN, 1057, 12, 0, NCM, 132, 1012, 6.1, 4, , , 1, 151, , , 2012-01-04 21:09, 0, , , ,
2012-01-04 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 6.1, 3.9, , , 1, 1501, , , 2012-01-04 21:09, 0, , , ,
2012-01-04 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 6.1, 3.9, , , 6, 1006, , , 2012-01-04 21:09, 0, , , ,
2012-01-04 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 5.9, 3.3, , , 1, 1, , , 2012-01-04 20:58, 0, , , ,
2012-01-04 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 5.9, 3.3, , , 6, 6, , , 2012-01-04 20:58, 0, , , ,
2012-01-05 09:00, DCNN, 1009, 24, 1, DLY3208, 23944, 1011, 6.1, 1.1, .1, .1, 1, 1, 1, 1, 2012-02-23 11:25, 0, , , ,
2012-01-05 09:00, DCNN, 1009, 24, 1, DLY3208, 23944, 1011, 6.1, 1.1, .1, .1, 6, 6, 6, 6, 2012-02-23 11:25, 0, , , ,
2012-01-05 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1001, 6.2, .7, -.6, 0, 0, 0, 0, 0, 2012-01-05 21:02, 0, , , ,
2012-01-05 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 6.2, .7, -.6, 0, 6, 6, 6, 6, 2012-01-05 21:02, 0, , , ,
2012-01-05 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 6, 2, 1.2, 1.1, 1, 1, 1, 1, 2012-01-05 09:05, 0, , , ,
2012-01-05 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 6, 2, 1.2, 1.1, 6, 6, 6, 6, 2012-01-05 09:05, 0, , , ,
2012-01-05 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 6.4, 3.1, 1, 2, 1, 1, 1, 1, 2012-01-05 09:03, 0, , , ,
2012-01-05 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 6.4, 3.1, 1, 2, 6, 6, 6, 6, 2012-01-05 09:03, 0, , , ,
2012-01-05 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.9, 2.7, , , 1, 1, , , 2012-01-05 21:09, 0, , , ,
2012-01-05 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.9, 2.7, , , 6, 6, , , 2012-01-05 21:09, 0, , , ,
2012-01-05 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 5.6, 4.1, , , 1, 1, , , 2012-01-05 20:55, 0, , , ,
2012-01-05 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 5.6, 4.1, , , 6, 6, , , 2012-01-05 20:55, 0, , , ,
2012-01-06 09:00, DCNN, 1009, 24, 1, DLY3208, 23944, 1011, 5.7, 1.3, -1.6, -2.4, 1, 1, 1, 1, 2012-02-23 11:25, 0, , , ,
2012-01-06 09:00, DCNN, 1009, 24, 1, DLY3208, 23944, 1011, 5.7, 1.3, -1.6, -2.4, 6, 6, 6, 6, 2012-02-23 11:25, 0, , , ,
2012-01-06 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 4.6, 1.8, -2.7, -1.7, 1, 1, 1, 1, 2012-01-07 17:37, 0, , , ,
2012-01-06 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 4.6, 1.8, -2.7, -1.7, 6, 6, 6, 6, 2012-01-07 17:37, 0, , , ,
2012-01-06 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.8, 1.5, -1.1, -1.1, 1, 1, 1, 1, 2012-01-06 08:59, 0, , , ,
2012-01-06 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.8, 1.5, -1.1, -1.1, 6, 6, 6, 6, 2012-01-06 08:59, 0, , , ,
2012-01-06 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 5.3, 1.1, -1.7, -1.2, 1, 1, 1, 1, 2012-01-06 09:02, 0, , , ,
2012-01-06 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 5.3, 1.1, -1.7, -1.2, 6, 6, 6, 6, 2012-01-06 09:02, 0, , , ,
2012-01-06 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 9.1, 2.7, , , 1, 1, , , 2012-01-06 21:09, 0, , , ,
2012-01-06 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 9.1, 2.7, , , 6, 6, , , 2012-01-06 21:09, 0, , , ,
