ob_end_time, id_type, id, ob_hour_count, version_num, met_domain_name, src_id, rec_st_ind, max_air_temp, min_air_temp, min_grss_temp, min_conc_temp, max_air_temp_q, min_air_temp_q, min_grss_temp_q, min_conc_temp_q, meto_stmp_time, midas_stmp_etime, max_air_temp_j, min_air_temp_j, min_grss_temp_j, min_conc_temp_j
2019-01-08 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 7.8, 4.4, 2.4, 2.2, 1, 1, 1, 1, 2019-01-08 08:53, 0, , , ,
2019-01-08 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 7.7, 5.5, 3.3, 2.7, 1, 1, 1, 1, 2019-01-08 08:58, 0, , , ,
2019-01-08 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 7.1, 3.8, , , 1, 1, , , 2019-01-08 20:53, 0, , , ,
2019-01-08 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 6.9, 4.5, , , 1, 1, , , 2019-01-08 21:00, 0, , , ,
2019-01-09 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 5.9, -2.1, -5.1, -3.1, 1, 1, 1, 1, 2019-01-15 10:32, 0, , , ,
2019-01-09 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.6, -.2, -3.5, -2.3, 1, 1, 1, 1, 2019-01-09 08:54, 0, , , ,
2019-01-09 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 5, -.9, -4.5, -1.5, 1, 1, 1, 1, 2019-01-09 08:58, 0, , , ,
2019-01-09 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 6.1, -.3, , , 1, 1, , , 2019-01-09 20:54, 0, , , ,
2019-01-09 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 6.1, -.8, , , 1, 1, , , 2019-01-09 20:58, 0, , , ,
2019-01-10 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 9.8, -2.2, -5.1, -3.4, 1, 1, 1, 1, 2019-01-15 10:33, 0, , , ,
2019-01-10 09:00, DCNN, 1057, 12, 0, NCM, 132, 1012, 8.9, 6.2, 4.2, 4, 1, 151, 1, 1, 2019-01-10 08:54, 0, , , ,
2019-01-10 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 8.9, 6.1, 4.2, 4, 1, 1501, 1, 1, 2019-01-10 08:54, 0, , , ,
2019-01-10 09:00, DCNN, 1079, 12, 0, NCM, 137, 1012, 9.1, 6.2, 4.5, 4.1, 1, 151, 1, 1, 2019-01-10 08:57, 0, , , ,
2019-01-10 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 9.1, 6.1, 4.5, 4.1, 1, 1501, 1, 1, 2019-01-10 08:57, 0, , , ,
2019-01-10 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 9.2, 7.6, , , 1, 1, , , 2019-01-10 20:53, 0, , , ,
2019-01-10 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 9.2, 7.6, , , 1, 1, , , 2019-01-10 20:55, 0, , , ,
2019-01-11 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 9.7, 7, 4.2, 4.9, 1, 1, 1, 1, 2019-01-15 10:34, 0, , , ,
2019-01-11 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 9, 7.3, 6.1, 6, 1, 1, 1, 1, 2019-01-11 08:54, 0, , , ,
2019-01-11 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 9.1, 7.3, 5.8, 5.6, 1, 1, 1, 1, 2019-01-11 08:57, 0, , , ,
2019-01-11 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 8.8, 7.3, , , 1, 1, , , 2019-01-11 20:55, 0, , , ,
2019-01-11 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 8.6, 7.3, , , 1, 1, , , 2019-01-11 20:58, 0, , , ,
2019-01-12 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 9, 6.8, 3.3, 4.1, 1, 1, 1, 1, 2019-01-15 10:35, 0, , , ,
2019-01-12 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 9.4, 6.8, 5.4, 5.2, 1, 1, 1, 1, 2019-01-12 08:54, 0, , , ,
2019-01-12 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 8.5, 6.4, 2.9, 4.4, 1, 1, 1, 1, 2019-01-12 09:02, 0, , , ,
2019-01-12 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 10.9, 7.2, , , 1, 1, , , 2019-01-12 20:55, 0, , , ,
2019-01-12 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 10.5, 7.8, , , 1, 1, , , 2019-01-12 20:57, 0, , , ,
2019-01-13 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 11.2, 6.7, 3.8, 4.7, 1, 1, 1, 1, 2019-01-15 10:37, 0, , , ,
2019-01-13 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 11, 7.4, 5.6, 5.4, 1, 1, 1, 1, 2019-01-13 08:53, 0, , , ,
2019-01-13 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 10.6, 7.6, 5.7, 5.7, 1, 1, 1, 1, 2019-01-13 09:01, 0, , , ,
2019-01-13 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 8.1, 4.8, , , 1, 1, , , 2019-01-13 20:55, 0, , , ,
2019-01-13 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 7.9, 4.5, , , 1, 1, , , 2019-01-13 20:57, 0, , , ,
2019-01-14 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 7.5, -2.4, -5.9, -4, 1, 1, 1, 1, 2019-01-15 10:38, 0, , , ,
2019-01-14 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.8, -.9, -4.3, -3.2, 1, 1, 1, 1, 2019-01-14 08:56, 0, , , ,
2019-01-14 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 4.5, -.8, -2.9, -1.8, 1, 1, 1, 1, 2019-01-14 08:59, 0, , , ,
2019-01-14 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 6.6, -.2, , , 1, 1, , , 2019-01-14 20:54, 0, , , ,
2019-01-14 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 6.5, -.5, , , 1, 1, , , 2019-01-14 20:58, 0, , , ,
2019-01-15 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 10.5, 6, 3.7, 3.6, 1, 1, 1, 1, 2019-01-15 08:54, 0, , , ,
2019-01-15 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 10.2, 5.9, 3.2, 3, 1, 1, 1, 1, 2019-01-15 08:59, 0, , , ,
2019-01-15 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 10, 7.6, , , 1, 1, , , 2019-01-15 20:54, 0, , , ,
2019-01-15 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 9.2, 7, , , 1, 1, , , 2019-01-15 20:57, 0, , , ,
2019-01-16 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 10.5, 3.7, 3.4, 3.6, 1, 1, 1, 1, 2019-01-16 08:54, 0, , , ,
2019-01-16 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 10.3, 3.6, 3.4, 4.1, 1, 1, 1, 1, 2019-01-16 09:09, 0, , , ,
2019-01-16 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.6, 1.9, , , 1, 1, , , 2019-01-16 20:54, 0, , , ,
2019-01-16 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 4.5, 1.8, , , 1, 1, , , 2019-01-16 21:04, 0, , , ,
2019-01-17 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 3, 0, -1.3, -1, 1, 1, 1, 1, 2019-01-17 08:54, 0, , , ,
2019-01-17 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 3.5, -.4, -1.4, -.1, 1, 1, 1, 1, 2019-01-17 09:01, 0, , , ,
2019-01-17 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 3.7, -.5, , , 1, 1, , , 2019-01-17 20:54, 0, , , ,
2019-01-17 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 4.9, -.5, , , 1, 1, , , 2019-01-17 20:57, 0, , , ,
2019-01-18 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, .3, -5.3, -8.1, -6.4, 1, 1, 1, 1, 2019-01-18 08:54, 0, , , ,
2019-01-18 09:00, DCNN, 1079, 12, 0, NCM, 137, 1012, -.5, -3.2, -6.6, -3.1, 151, 1, 1, 1, 2019-01-18 08:59, 0, , , ,
2019-01-18 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, -.4, -3.2, -6.6, -3.1, 1501, 1, 1, 1, 2019-01-18 08:59, 0, , , ,
2019-01-18 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.8, -3.9, , , 1, 1, , , 2019-01-18 20:54, 0, , , ,
2019-01-18 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 3.2, -2.8, , , 1, 1, , , 2019-01-18 20:59, 0, , , ,
2019-01-19 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, -1, -4.1, -8.3, -6.4, 1, 1, 1, 1, 2019-01-19 08:54, 0, , , ,
2019-01-19 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, .1, -5.1, -8.3, -4, 1, 1, 1, 1, 2019-01-19 08:58, 0, , , ,
2019-01-19 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 3.6, -5, , , 1, 1, , , 2019-01-19 20:54, 0, , , ,
2019-01-19 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 5, -4.2, , , 1, 1, , , 2019-01-19 20:57, 0, , , ,
2019-01-20 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 1.7, -5.6, -10.6, -8.3, 1, 1, 1, 1, 2019-01-20 08:55, 0, , , ,
2019-01-20 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, -.7, -7.1, -10.1, -6, 1, 1, 1, 1, 2019-01-20 09:07, 0, , , ,
2019-01-20 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.5, .6, , , 1, 1, , , 2019-01-20 20:53, 0, , , ,
2019-01-20 21:00, DCNN, 1079, 12, 0, NCM, 137, 1012, 5, -.6, , , 1, 151, , , 2019-01-20 21:00, 0, , , ,
2019-01-20 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 5, -.7, , , 1, 1501, , , 2019-01-20 21:00, 0, , , ,
2019-01-21 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.1, .5, -2.7, -2.6, 1, 1, 1, 1, 2019-01-21 08:54, 0, , , ,
2019-01-21 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 3.5, -1.1, -5.7, -2.5, 1, 1, 1, 1, 2019-01-21 09:09, 0, , , ,
2019-01-21 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 5.4, 3.9, , , 1, 1, , , 2019-01-21 20:54, 0, , , ,
2019-01-21 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 5, 2.8, , , 1, 1, , , 2019-01-21 20:54, 0, , , ,
2019-01-22 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.7, -.6, -2.7, -3, 1, 1, 1, 1, 2019-01-22 08:54, 0, , , ,
2019-01-22 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 4.5, -.5, -2.2, -1.7, 1, 1, 1, 1, 2019-01-22 08:56, 0, , , ,
2019-01-22 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 3.2, -1.3, , , 1, 1, , , 2019-01-22 20:54, 0, , , ,
2019-01-22 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 3.2, -3.7, , , 1, 1, , , 2019-01-22 21:00, 0, , , ,
2019-01-23 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, -.6, -2.7, -9.5, -6.8, 1, 1, 1, 1, 2019-01-23 08:53, 0, , , ,
2019-01-23 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, -.3, -3.9, -9.3, -5.1, 1, 1, 1, 1, 2019-01-23 08:59, 0, , , ,
2019-01-23 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 3.8, -2.3, , , 1, 1, , , 2019-01-23 20:54, 0, , , ,
2019-01-23 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 3, -3.4, , , 1, 1, , , 2019-01-23 20:56, 0, , , ,
2019-01-24 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, .7, -4.2, -11.1, -6.8, 1, 1, 1, 1, 2019-01-24 08:53, 0, , , ,
2019-01-24 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 1.1, -3.5, -9.6, -5, 1, 1, 1, 1, 2019-01-24 08:59, 0, , , ,
2019-01-24 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.5, -2.1, , , 1, 1, , , 2019-01-24 20:54, 0, , , ,
2019-01-24 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 3.1, -.9, , , 1, 1, , , 2019-01-24 20:59, 0, , , ,
2019-01-25 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 7.5, 2.6, -3, -2.3, 1, 1, 1, 1, 2019-01-25 08:54, 0, , , ,
2019-01-25 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 7.4, 1.9, -2.1, -.7, 1, 1, 1, 1, 2019-01-25 08:59, 0, , , ,
2019-01-25 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 8.4, 4.6, , , 1, 1, , , 2019-01-25 20:54, 0, , , ,
2019-01-25 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 8.1, 4.6, , , 1, 1, , , 2019-01-25 20:58, 0, , , ,
2019-01-26 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.6, 3, 2.7, 2.7, 1, 1, 1, 1, 2019-01-26 08:54, 0, , , ,
2019-01-26 09:00, DCNN, 1079, 12, 0, NCM, 137, 1012, 4.6, 2.7, 2.6, 2.8, 151, 1, 1, 1, 2019-01-26 09:06, 0, , , ,
2019-01-26 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 4.7, 2.7, 2.6, 2.8, 1501, 1, 1, 1, 2019-01-26 09:06, 0, , , ,
2019-01-26 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.7, 3, , , 1, 1, , , 2019-01-26 20:55, 0, , , ,
2019-01-26 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 4.9, 3.4, , , 1, 1, , , 2019-01-26 21:05, 0, , , ,
2019-01-27 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.7, 2.2, .8, 1, 1, 1, 1, 1, 2019-01-27 08:54, 0, , , ,
2019-01-27 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 4.9, 3, 1.6, 1.2, 1, 1, 1, 1, 2019-01-27 08:59, 0, , , ,
2019-01-27 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 5.1, 1.6, , , 1, 1, , , 2019-01-27 20:53, 0, , , ,
2019-01-27 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 5.3, 2.1, , , 1, 1, , , 2019-01-27 20:58, 0, , , ,
2019-01-28 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 2.2, -.5, -2.5, -2.6, 1, 1, 1, 1, 2019-01-28 08:54, 0, , , ,
2019-01-28 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 3.2, 0, -2.3, -1.6, 1, 1, 1, 1, 2019-01-28 08:56, 0, , , ,
2019-01-28 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.2, .1, , , 1, 1, , , 2019-01-28 20:53, 0, , , ,
2019-01-28 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 4.2, 0, , , 1, 1, , , 2019-01-28 20:58, 0, , , ,
2019-01-29 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 1.8, -1.4, -7.4, -5.5, 1, 1, 1, 1, 2019-01-29 08:54, 0, , , ,
2019-01-29 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 1.6, -5, -9, -4.7, 1, 1, 1, 1, 2019-01-29 08:59, 0, , , ,
2019-01-29 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 3.1, -2.2, , , 1, 1, , , 2019-01-29 20:54, 0, , , ,
2019-01-29 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 3.2, -3.6, , , 1, 1, , , 2019-01-29 20:56, 0, , , ,
2019-01-30 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, -.1, -2, -6.8, -5.5, 1, 1, 1, 1, 2019-01-30 08:55, 0, , , ,
2019-01-30 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, -.2, -5.7, -10.1, -5.6, 1, 1, 1, 1, 2019-01-30 09:02, 0, , , ,
2019-01-30 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 3.2, -2.3, , , 1, 1, , , 2019-01-30 20:54, 0, , , ,
2019-01-30 21:00, DCNN, 1079, 12, 0, NCM, 137, 1012, 3.4, -2.4, , , 1, 151, , , 2019-01-30 20:54, 0, , , ,
2019-01-30 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 3.4, -2.6, , , 1, 1501, , , 2019-01-30 20:54, 0, , , ,
2019-01-31 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, -.6, -8.7, -14.2, -4.7, 1, 1, 1, 1, 2019-01-31 08:55, 0, , , ,
2019-01-31 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, .6, -8.1, -11.8, -7, 1, 1, 1, 1, 2019-01-31 09:01, 0, , , ,
2019-01-31 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 3, -7.2, , , 1, 1, , , 2019-01-31 20:56, 0, , , ,
2019-01-31 21:00, DCNN, 1079, 12, 0, NCM, 137, 1012, 2.6, -7.3, , , 1, 151, , , 2019-01-31 20:59, 0, , , ,
2019-01-31 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 2.6, -7.4, , , 1, 1501, , , 2019-01-31 20:59, 0, , , ,
2019-02-01 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 1, -6, -9.8, -5.1, 1, 1, 1, 1, 2019-02-08 10:36, 0, , , ,
2019-02-01 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, .8, -6, -12.6, -4.6, 1, 1, 1, 1, 2019-02-01 08:54, 0, , , ,
2019-02-01 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 2, -4.5, -9.1, -5.5, 1, 1, 1, 1, 2019-02-01 09:00, 0, , , ,
2019-02-01 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 3.6, .1, , , 1, 1, , , 2019-02-01 20:54, 0, , , ,
2019-02-01 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 4.1, .4, , , 1, 1, , , 2019-02-01 20:54, 0, , , ,
2019-02-02 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 2.4, -2.2, -7.3, -3.9, 1, 1, 1, 1, 2019-02-08 10:38, 0, , , ,
2019-02-02 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 2.7, -1.5, -3.9, -3.7, 1, 1, 1, 1, 2019-02-02 08:53, 0, , , ,
2019-02-02 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 3.5, .5, -2, -1.9, 1, 1, 1, 1, 2019-02-02 09:02, 0, , , ,
2019-02-02 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 2.9, -1.7, , , 1, 1, , , 2019-02-02 20:55, 0, , , ,
2019-02-02 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 3.6, -3.9, , , 1, 1, , , 2019-02-02 20:56, 0, , , ,
2019-02-03 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 2.8, -4.4, -9, -5.7, 151, 1, 1, 1, 2019-02-08 10:39, 0, , , ,
2019-02-03 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 3, -3.2, -6.8, -5.8, 1, 1, 1, 1, 2019-02-03 08:54, 0, , , ,
2019-02-03 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 1.9, -4.3, -10.4, -4.9, 1, 1, 1, 1, 2019-02-03 08:56, 0, , , ,
2019-02-03 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 6, 2.8, , , 1, 1, , , 2019-02-03 20:53, 0, , , ,
2019-02-03 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 6.2, 1.5, , , 1, 1, , , 2019-02-03 20:56, 0, , , ,
2019-02-04 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 5.6, .3, -.3, -1.5, 1, 1, 1, 151, 2019-02-08 10:40, 0, , , ,
