ob_end_time, id_type, id, ob_hour_count, version_num, met_domain_name, src_id, rec_st_ind, max_air_temp, min_air_temp, min_grss_temp, min_conc_temp, max_air_temp_q, min_air_temp_q, min_grss_temp_q, min_conc_temp_q, meto_stmp_time, midas_stmp_etime, max_air_temp_j, min_air_temp_j, min_grss_temp_j, min_conc_temp_j
2013-01-01 09:00, DCNN, 1009, 24, 1, DLY3208, 23944, 1011, 8.1, , , , 1, , , , 2013-01-25 10:04, 0, , , ,
2013-01-01 09:00, DCNN, 1009, 24, 1, DLY3208, 23944, 1011, 8.1, 1.5, -1.5, -1.2, 6, 6, 6, 6, 2013-01-25 10:04, 0, , , ,
2013-01-01 09:00, DCNN, 1012, 24, 0, DLY3208, 19193, 1012, 3.8, 3.5, -2.5, .9, 1, 1, 1, 1, 2013-03-21 17:57, 0, , , ,
2013-01-01 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1022, , 3.5, -2.5, .9, , 6, 6, 6, 2013-05-10 08:37, 0, , , ,
2013-01-01 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.3, 1.5, -1.2, -1.1, 1, 1, 1, 1, 2013-01-01 08:54, 0, , , ,
2013-01-01 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 4.3, 1.5, -1.2, -1.1, 6, 6, 6, 6, 2013-01-01 08:54, 0, , , ,
2013-01-01 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 4.2, -.1, -4.2, -2.5, 1, 1, 1, 1, 2013-01-01 08:57, 0, , , ,
2013-01-01 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 4.2, -.1, -4.2, -2.5, 6, 6, 6, 6, 2013-01-01 08:57, 0, , , ,
2013-01-01 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 6.2, 3.5, , , 1, 1, , , 2013-01-01 20:53, 0, , , ,
2013-01-01 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 6.2, 3.5, , , 6, 6, , , 2013-01-01 20:53, 0, , , ,
2013-01-01 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 6.5, 3.3, , , 1, 1, , , 2013-01-01 20:55, 0, , , ,
2013-01-01 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 6.5, 3.3, , , 6, 6, , , 2013-01-01 20:55, 0, , , ,
2013-01-02 09:00, DCNN, 1009, 24, 0, DLY3208, 23944, 1012, 10.6, 2.3, -.6, .1, 1, 1, 1, 1, 2013-03-19 12:49, 0, , , ,
2013-01-02 09:00, DCNN, 1009, 24, 1, DLY3208, 23944, 1022, , 2.3, -.6, .1, , 6, 6, 6, 2013-05-29 09:31, 0, , , ,
2013-01-02 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, , 3.2, , , , 2006, , , 2013-05-29 09:33, 0, , , ,
2013-01-02 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 5.6, 3.1, 1, .9, 1, 1, 1, 1, 2013-01-02 08:53, 0, , , ,
2013-01-02 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 5.6, 3.1, 1, .9, 6, 6, 6, 6, 2013-01-02 08:53, 0, , , ,
2013-01-02 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 5.7, 2.6, 0, .9, 1, 1, 1, 1, 2013-01-02 08:58, 0, , , ,
2013-01-02 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 5.7, 2.6, 0, .9, 6, 6, 6, 6, 2013-01-02 08:58, 0, , , ,
2013-01-02 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 12.1, 5.6, , , 1, 1, , , 2013-01-02 20:53, 0, , , ,
2013-01-02 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 12.1, 5.6, , , 6, 6, , , 2013-01-02 20:53, 0, , , ,
2013-01-02 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 12.1, 5.1, , , 1, 1, , , 2013-01-02 20:57, 0, , , ,
2013-01-02 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 12.1, 5.1, , , 6, 6, , , 2013-01-02 20:57, 0, , , ,
2013-01-03 09:00, DCNN, 1009, 24, 1, DLY3208, 23944, 1011, 12, 8.5, 4.3, 5.6, 6, 6, 6, 6, 2013-03-19 12:49, 0, , , ,
2013-01-03 09:00, DCNN, 1012, 24, 0, DLY3208, 19193, 1012, 6.9, 3.2, -1, -1.1, 1, 1, 1, 1, 2013-04-05 14:34, 0, , , ,
2013-01-03 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1022, , , , , , , , , 2013-05-29 09:34, 0, , , ,
2013-01-03 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 11.9, 8.3, 6.5, 6.4, 1, 1, 1, 1, 2013-01-03 08:53, 0, , , ,
2013-01-03 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 11.9, 8.3, 6.5, 6.4, 6, 6, 6, 6, 2013-01-03 08:53, 0, , , ,
2013-01-03 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 11.7, 8.1, 4.8, 4.9, 1, 1, 1, 1, 2013-01-03 08:57, 0, , , ,
2013-01-03 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 11.7, 8.1, 4.8, 4.9, 6, 6, 6, 6, 2013-01-03 08:57, 0, , , ,
2013-01-03 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 11.3, 6.7, , , 1, 1, , , 2013-01-03 20:53, 0, , , ,
2013-01-03 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 11.3, 6.7, , , 6, 6, , , 2013-01-03 20:53, 0, , , ,
2013-01-03 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 10.4, 5.5, , , 1, 1, , , 2013-01-03 20:56, 0, , , ,
2013-01-03 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 10.4, 5.5, , , 6, 6, , , 2013-01-03 20:56, 0, , , ,
2013-01-04 09:00, DCNN, 1009, 24, 1, DLY3208, 23944, 1011, 11.6, 8, 4.4, 4.3, 6, 6, 6, 6, 2013-03-19 12:49, 0, , , ,
2013-01-04 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, , 6.3, , , , 2006, , , 2013-05-29 10:18, 0, , , ,
2013-01-04 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 12.3, 10.5, 5.2, 4.5, 1, 1, 1, 1, 2013-01-04 08:53, 0, , , ,
2013-01-04 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 12.3, 10.5, 5.2, 4.5, 6, 6, 6, 6, 2013-01-04 08:53, 0, , , ,
2013-01-04 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 11.9, 10.2, 2.3, 2.6, 1, 1, 1, 151, 2013-01-04 08:59, 0, , , ,
2013-01-04 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 11.9, 10.2, 2.3, 2.6, 6, 6, 6, 6, 2013-01-04 08:59, 0, , , ,
2013-01-04 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 11.4, 9.1, , , 1, 1, , , 2013-01-04 20:53, 0, , , ,
2013-01-04 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 11.4, 9.1, , , 6, 6, , , 2013-01-04 20:53, 0, , , ,
2013-01-04 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 11.2, 7, , , 1, 1, , , 2013-01-04 20:58, 0, , , ,
2013-01-04 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 11.2, 7, , , 6, 6, , , 2013-01-04 20:58, 0, , , ,
2013-01-05 09:00, DCNN, 1009, 24, 1, DLY3208, 23944, 1011, 11.5, 1.5, -.6, .6, 6, 6, 6, 6, 2013-03-19 12:49, 0, , , ,
2013-01-05 09:00, DCNN, 1012, 24, 0, DLY3208, 19193, 1012, 11.7, 6.3, .2, 2, 1, 1, 1, 1, 2013-04-05 14:34, 0, , , ,
2013-01-05 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1022, 11.7, , , , 6, , , , 2013-05-29 10:19, 0, , , ,
2013-01-05 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 10.5, 1.9, -1.8, -1, 1, 1, 1, 1, 2013-01-05 08:53, 0, , , ,
2013-01-05 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 10.5, 1.9, -1.8, -1, 6, 6, 6, 6, 2013-01-05 08:53, 0, , , ,
2013-01-05 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 9.3, 2.4, -1.3, .1, 1, 1, 1, 1, 2013-01-05 08:57, 0, , , ,
2013-01-05 09:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 9.3, 2.4, -1.3, .1, 6, 6, 6, 6, 2013-01-05 08:57, 0, , , ,
2013-01-05 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 11.6, 6.2, , , 1, 1, , , 2013-01-05 20:54, 0, , , ,
2013-01-05 21:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 11.6, 6.2, , , 6, 6, , , 2013-01-05 20:54, 0, , , ,
2013-01-05 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 10.9, 4.9, , , 1, 1, , , 2013-01-05 20:55, 0, , , ,
2013-01-05 21:00, DCNN, 1079, 12, 1, NCM, 137, 1011, 10.9, 4.9, , , 6, 6, , , 2013-01-05 20:55, 0, , , ,
2013-01-06 09:00, DCNN, 1009, 24, 1, DLY3208, 23944, 1011, 10.8, 2.6, -1.1, .6, 6, 6, 6, 6, 2013-03-19 12:49, 0, , , ,
2013-01-06 09:00, DCNN, 1012, 24, 1, DLY3208, 19193, 1011, 10.5, 3.5, -1.1, -.1, 6, 6, 6, 6, 2013-04-05 14:34, 0, , , ,
2013-01-06 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 9.9, 2.5, -.6, -.2, 1, 1, 1, 1, 2013-01-06 08:53, 0, , , ,
2013-01-06 09:00, DCNN, 1057, 12, 1, NCM, 132, 1011, 9.9, 2.5, -.6, -.2, 6, 6, 6, 6, 2013-01-06 08:53, 0, , , ,
